run_group,t,trial,prompt_id,concurrency,n,model,engine,prompt_length,ttft_ms,client_decode_ms,tokens_predicted,tokens_evaluated,tokens_cached,stop_type,truncated,prompt_ms,prompt_per_token_ms,prompt_per_second,predicted_ms,predicted_per_token_ms,predicted_per_second,wall_ms,nodes_cpu_pct,nodes_net_rx_kb,nodes_net_tx_kb,peak_memory_mb
turboquant,46,3,1,1,1,granite-4.1-8b-q4_k_m,turboquant,short,105,1140,14,1,31,stop,False,87.425,87.425,11.43837575064341,1141.134,81.50957142857143,12.268497827599564,1245,36.8,1.5,0.0,5481.8
turboquant,46,3,2,1,1,granite-4.1-8b-q4_k_m,turboquant,short,1205,12876,138,20,12,stop,False,1187.642,59.3821,16.840091542737625,12877.236,93.31330434782609,10.716585453586468,14081,36.8,10.5,0.0,5481.8
turboquant,46,3,3,1,1,granite-4.1-8b-q4_k_m,turboquant,short,107,1756,21,1,31,stop,False,87.153,87.153,11.474074329053503,1757.724,83.70114285714286,11.94726817179489,1863,36.8,1.2,0.0,5481.8
vanilla,46,1,1,1,2,granite-4.1-8b-q4_k_m,vanilla,long,19808,111205,738,160,9,stop,False,19766.042,123.53776250000001,8.094690884497766,111206.743,150.6866436314363,6.636288232989612,131014,9.5,22121.8,298274.6,N/A
vanilla,46,1,2,1,2,granite-4.1-8b-q4_k_m,vanilla,long,3885,132180,890,34,9,stop,False,3721.188,109.44670588235294,9.136867043535558,132181.271,148.5182820224719,6.733177803987071,136066,9.5,25374.0,359505.8,N/A
vanilla,46,1,3,1,2,granite-4.1-8b-q4_k_m,vanilla,long,3899,144029,964,34,9,stop,False,3734.607,109.84138235294118,9.104036917405232,144029.93,149.40864107883817,6.69305331190538,147928,9.5,27305.1,389329.0,N/A
vanilla,46,2,1,1,2,granite-4.1-8b-q4_k_m,vanilla,long,19927,129755,856,160,9,stop,False,19749.883,123.43676875000001,8.101313815378045,129756.598,151.58481074766354,6.59696703823878,149683,9.5,25076.7,345769.9,N/A
vanilla,46,2,2,1,2,granite-4.1-8b-q4_k_m,vanilla,long,3894,153484,1024,34,9,length,True,3712.604,109.19423529411765,9.157992611116079,153485.391,149.8880771484375,6.671644730018637,157379,9.5,30009.5,413455.2,N/A
vanilla,46,2,3,1,2,granite-4.1-8b-q4_k_m,vanilla,long,3893,124710,843,34,9,stop,False,3707.879,109.05526470588235,9.169662764076175,124710.964,147.9370865954923,6.759630211823236,128603,9.5,24461.2,340668.5,N/A
vanilla,46,3,1,1,2,granite-4.1-8b-q4_k_m,vanilla,long,19914,137139,902,160,9,stop,False,19750.084,123.438025,8.101231366914693,137140.183,152.04011419068735,6.577211582107923,157053,9.6,26958.2,364293.1,N/A
vanilla,46,3,2,1,2,granite-4.1-8b-q4_k_m,vanilla,long,3929,151584,1012,34,9,stop,False,3739.101,109.97355882352942,9.093094837502383,151585.353,149.78789822134388,6.676106760789744,155514,9.6,29307.2,408633.2,N/A
vanilla,46,3,3,1,2,granite-4.1-8b-q4_k_m,vanilla,long,3906,111217,757,34,9,stop,False,3721.471,109.45502941176471,9.13617222866979,111217.989,146.91940422721268,6.8064528661815675,115123,9.6,21968.7,305721.7,N/A
vanilla,46,1,1,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,3855,96675,664,35,9,stop,False,3812.222,108.92062857142858,9.18099732911672,96676.708,145.5974518072289,6.868252071636531,100531,28.2,18742.2,268272.8,N/A
vanilla,46,1,2,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,2607,107384,734,22,11,stop,False,2472.197,112.37259090909092,8.89896719395744,107385.32,146.3015258855586,6.835198703137449,109992,28.2,20486.4,296376.8,N/A
vanilla,46,1,3,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,2709,142727,958,23,9,stop,False,2566.958,111.6068695652174,8.960021940366769,142728.172,148.98556576200417,6.712059620577219,145436,28.2,27376.9,387012.1,N/A
vanilla,46,2,1,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,4005,105098,718,35,9,stop,False,3828.889,109.39682857142857,9.141032816568984,105099.407,146.378004178273,6.831627508611918,109103,28.3,19822.7,289876.9,N/A
vanilla,46,2,2,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,2612,106997,732,22,11,stop,False,2466.021,112.09186363636364,8.921254117462908,106998.031,146.17217349726775,6.841247387066402,109609,28.3,20086.8,295705.3,N/A
vanilla,46,2,3,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,2709,109132,742,23,9,stop,False,2567.218,111.61817391304348,8.959114496704215,109133.3,147.0799191374663,6.799024678993488,111842,28.3,21302.5,299695.0,N/A
vanilla,46,3,1,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,3993,117594,794,35,9,stop,False,3848.878,109.96794285714286,9.093559213879994,117594.912,148.10442317380353,6.751992807307853,121587,28.3,22962.8,320643.4,N/A
vanilla,46,3,2,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,2623,99913,682,22,11,stop,False,2466.55,112.1159090909091,8.919340779631469,99914.729,146.50253519061584,6.8258204453519555,102537,28.3,18944.7,275453.9,N/A
vanilla,46,3,3,1,2,granite-4.1-8b-q4_k_m,vanilla,medium,2706,139227,933,23,9,stop,False,2568.511,111.67439130434782,8.954604438135558,139227.99,149.22614147909968,6.701238737986522,141933,28.3,26321.8,376774.0,N/A
vanilla,46,1,1,1,2,granite-4.1-8b-q4_k_m,vanilla,short,2604,1809,14,23,9,stop,False,2563.432,111.4535652173913,8.972346448043092,1810.795,129.3425,7.731410789183756,4414,28.4,1293.6,5684.4,N/A
vanilla,46,1,2,1,2,granite-4.1-8b-q4_k_m,vanilla,short,2289,17652,128,20,12,stop,False,2247.327,112.36635000000001,8.899461449090408,17653.232,137.915875,7.250796907897659,19941,28.4,3903.9,51747.6,N/A
vanilla,46,1,3,1,2,granite-4.1-8b-q4_k_m,vanilla,short,2310,3192,24,20,12,stop,False,2246.498,112.3249,8.9027455176902,3193.733,133.07220833333335,7.51471710377793,5503,28.4,1059.5,9276.9,N/A
vanilla,46,2,1,1,2,granite-4.1-8b-q4_k_m,vanilla,short,195,1770,14,1,31,stop,False,137.989,137.989,7.246954467385081,1771.752,126.55371428571428,7.901783093796424,1965,0.0,1.7,0.0,N/A
vanilla,46,2,2,1,2,granite-4.1-8b-q4_k_m,vanilla,short,2289,18917,137,20,12,stop,False,2247.66,112.383,8.898142957564756,18918.669,138.09247445255477,7.241524231963675,21207,28.4,3076.7,54944.8,N/A
vanilla,46,2,3,1,2,granite-4.1-8b-q4_k_m,vanilla,short,208,3148,24,1,31,stop,False,136.46,136.46,7.328154770628755,3149.142,131.21425,7.621123467916023,3356,28.4,89.0,2016.6,N/A
vanilla,46,3,1,1,2,granite-4.1-8b-q4_k_m,vanilla,short,196,1780,14,1,31,stop,False,138.149,138.149,7.238561263563254,1781.483,127.24878571428572,7.858621160011069,1977,0.0,1.9,0.0,N/A
vanilla,46,3,2,1,2,granite-4.1-8b-q4_k_m,vanilla,short,2292,30062,215,20,12,stop,False,2247.493,112.37465,8.898804134206426,30063.247,139.8290558139535,7.151589447407328,32354,28.4,4739.3,86002.6,N/A
vanilla,46,3,3,1,2,granite-4.1-8b-q4_k_m,vanilla,short,232,3168,24,1,31,stop,False,143.673,143.673,6.960250012180437,3169.105,132.04604166666667,7.573116069047886,3400,28.4,95.5,2016.5,N/A
turboquant,46,1,1,1,2,granite-4.1-8b-q4_k_m,turboquant,long,19174,177886,751,160,9,stop,False,19135.51,119.5969375,8.36141811741626,177887.484,236.86748868175766,4.221769756437727,197061,0.1,22590.2,303596.2,N/A
turboquant,46,1,2,1,2,granite-4.1-8b-q4_k_m,turboquant,long,3902,171528,786,34,9,stop,False,3836.274,112.83158823529412,8.862766319611165,171529.105,218.2304134860051,4.582312721797271,175430,0.1,23063.7,317664.2,N/A
turboquant,46,1,3,1,2,granite-4.1-8b-q4_k_m,turboquant,long,3894,179952,816,34,9,stop,False,3830.8,112.67058823529412,8.875430719431973,179952.846,220.53044852941176,4.534521226744033,183846,0.2,23939.9,329861.1,N/A
turboquant,46,2,1,1,2,granite-4.1-8b-q4_k_m,turboquant,long,19185,211416,859,160,9,stop,False,19118.699,119.49186875000001,8.368770280864823,211417.233,246.12017811408614,4.0630557301826,230601,0.2,26441.3,347358.2,N/A
turboquant,46,2,2,1,2,granite-4.1-8b-q4_k_m,turboquant,long,3922,244246,1024,34,9,length,True,3855.395,113.39397058823529,8.818811042707686,244246.878,238.522341796875,4.192479381456004,248169,0.2,30259.9,413987.6,N/A
turboquant,46,2,3,1,2,granite-4.1-8b-q4_k_m,turboquant,long,3927,244987,1024,34,9,length,True,3855.513,113.39744117647058,8.818541138364727,244987.763,239.2458623046875,4.179800604979604,248915,0.3,30200.9,413873.4,N/A
turboquant,46,3,1,1,2,granite-4.1-8b-q4_k_m,turboquant,long,19205,183908,772,160,9,stop,False,19132.8,119.58,8.362602441879915,183909.066,238.22417875647668,4.197726717833476,203113,0.3,22969.1,311962.7,N/A
turboquant,46,3,2,1,2,granite-4.1-8b-q4_k_m,turboquant,long,3912,244529,1024,34,9,length,True,3844.62,113.07705882352941,8.843526798487236,244530.116,238.79894140625,4.187623253734522,248442,0.4,29874.2,413862.2,N/A
turboquant,46,3,3,1,2,granite-4.1-8b-q4_k_m,turboquant,long,3911,164732,762,34,9,stop,False,3838.792,112.90564705882353,8.856952916438297,164733.527,216.1857309711286,4.625652190400804,168644,0.4,22319.9,307902.4,N/A
turboquant,46,1,1,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,3984,123442,610,35,9,stop,False,3949.388,112.83965714285713,8.862132563323735,123443.582,202.36652786885244,4.941528673398346,127427,0.1,17576.6,246484.9,N/A
turboquant,46,1,2,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,2594,194543,871,22,11,stop,False,2538.479,115.38540909090908,8.666607050915136,194544.032,223.3570975889782,4.477135541222873,197137,0.1,25181.2,352043.6,N/A
turboquant,46,1,3,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,2711,203372,900,23,9,stop,False,2630.595,114.37369565217391,8.743269108319602,203373.56,225.97062222222223,4.425354013569906,206084,0.2,25838.8,363897.0,N/A
turboquant,46,2,1,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,4062,111815,564,35,9,stop,False,3982.553,113.78722857142857,8.788332509322538,111816.769,198.25668262411347,5.043966169331901,115878,0.2,16464.4,228000.2,N/A
turboquant,46,2,2,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,2592,180172,823,22,11,stop,False,2537.835,115.35613636363637,8.66880628567263,180173.027,218.92226852976913,4.567831343589515,182764,0.2,23445.2,332499.1,N/A
turboquant,46,2,3,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,2702,198387,884,23,9,stop,False,2633.433,114.49708695652174,8.73384665567721,198388.992,224.4219366515837,4.455892391448816,201090,0.2,25286.0,357238.4,N/A
turboquant,46,3,1,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,4025,161121,748,35,9,stop,False,3946.125,112.74642857142857,8.869460546738889,161122.157,215.40395320855615,4.642440331778825,165146,0.3,21767.7,302256.1,N/A
turboquant,46,3,2,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,2605,214236,935,22,11,stop,False,2532.246,115.10209090909092,8.687939481393197,214237.344,229.13084919786098,4.364318482215687,216842,0.3,25661.7,376025.8,N/A
turboquant,46,3,3,1,2,granite-4.1-8b-q4_k_m,turboquant,medium,2695,181280,825,23,9,stop,False,2628.459,114.28082608695651,8.750374268725515,181281.714,219.73541090909092,4.550927844823885,183976,0.3,22901.9,333022.0,N/A
turboquant,46,1,1,1,2,granite-4.1-8b-q4_k_m,turboquant,short,2679,1958,14,23,9,stop,False,2639.929,114.77952173913044,8.712355521682591,1959.232,139.94514285714286,7.14565707379218,4637,0.1,1317.0,5683.2,N/A
turboquant,46,1,2,1,2,granite-4.1-8b-q4_k_m,turboquant,short,2343,21310,136,20,12,stop,False,2306.499,115.32494999999999,8.671150518599834,21311.562,156.7026617647059,6.381512532962154,23654,0.1,3096.5,54550.7,N/A
turboquant,46,1,3,1,2,granite-4.1-8b-q4_k_m,turboquant,short,2342,3287,23,20,12,stop,False,2298.518,114.9259,8.701258811112204,3288.762,142.98965217391304,6.993513060537673,5630,0.1,462.9,8488.8,N/A
turboquant,46,2,1,1,2,granite-4.1-8b-q4_k_m,turboquant,short,187,1919,14,1,31,stop,False,146.112,146.112,6.844064826982041,1920.195,137.15678571428572,7.29092618197631,2106,0.0,1.5,0.0,N/A
turboquant,46,2,2,1,2,granite-4.1-8b-q4_k_m,turboquant,short,2339,53160,307,20,12,stop,False,2299.405,114.97025000000001,8.697902283416797,53161.284,173.16379153094462,5.7748793275948715,55499,0.1,8140.7,123601.4,N/A
turboquant,46,2,3,1,2,granite-4.1-8b-q4_k_m,turboquant,short,238,3238,23,1,31,stop,False,179.744,179.744,5.563468043439559,3239.13,140.83173913043478,7.100672094049945,3476,0.1,119.6,2421.2,N/A
turboquant,46,3,1,1,2,granite-4.1-8b-q4_k_m,turboquant,short,186,1906,14,1,31,stop,False,146.779,146.779,6.812963707342331,1907.345,136.23892857142857,7.340045980145176,2093,0.0,2.1,0.0,N/A
turboquant,46,3,2,1,2,granite-4.1-8b-q4_k_m,turboquant,short,2346,37911,229,20,12,stop,False,2311.138,115.5569,8.653745470845966,37912.289,165.55584716157205,6.040257817194842,40258,0.1,7110.3,92498.3,N/A
turboquant,46,3,3,1,2,granite-4.1-8b-q4_k_m,turboquant,short,242,2941,21,1,31,stop,False,191.576,191.576,5.219860525326763,2942.176,140.10361904761905,7.137574366727211,3183,0.1,48.2,1210.2,N/A
vanilla,46,1,1,1,4,granite-4.1-8b-q4_k_m,vanilla,long,19821,116467,768,160,9,stop,False,19771.618,123.57261249999999,8.092408016379844,116468.769,151.65204296875,6.594042390883345,136289,"0.1,0.1,0.1","20437.3,21317.2,21821.4","18180.3,15706.9,310079.8",N/A
vanilla,46,1,2,1,4,granite-4.1-8b-q4_k_m,vanilla,long,3892,154166,1021,34,9,stop,False,3722.046,109.47194117647058,9.13476082778128,154166.834,150.99591968658177,6.622695514393193,158058,"0.1,0.1,0.1","26819.2,24159.1,25607.3","20460.1,18226.1,412071.4",N/A
vanilla,46,1,3,1,4,granite-4.1-8b-q4_k_m,vanilla,long,3957,152700,1015,34,9,stop,False,3729.071,109.67855882352941,9.11755233407999,152701.73,150.44505418719214,6.646944995318651,156658,"0.1,0.1,0.1","26762.4,24091.5,25562.1","20368.3,18226.4,409782.1",N/A
vanilla,46,2,1,1,4,granite-4.1-8b-q4_k_m,vanilla,long,19949,138375,903,160,9,stop,False,19756.436,123.477725,8.098626695624656,138376.05,153.24036544850497,6.525695739978126,158324,"0.1,0.1,0.1","24147.1,24602.1,25191.6","21095.9,18174.8,364632.0",N/A
vanilla,46,2,2,1,4,granite-4.1-8b-q4_k_m,vanilla,long,3920,142800,952,34,9,stop,False,3728.925,109.67426470588236,9.117909317028365,142801.214,150.00127521008403,6.666609991144753,146720,"0.1,0.1,0.1","24235.8,21981.2,23382.4","18790.1,16995.7,384400.4",N/A
vanilla,46,2,3,1,4,granite-4.1-8b-q4_k_m,vanilla,long,3893,112841,764,34,9,stop,False,3717.016,109.324,9.147122315319601,112842.165,147.69916884816752,6.770518803853152,116734,"0.1,0.1,0.1","19918.5,17991.6,19302.6","14995.1,13605.3,308408.3",N/A
vanilla,46,3,1,1,4,granite-4.1-8b-q4_k_m,vanilla,long,19930,144875,943,160,9,stop,False,19766.035,123.53771875,8.09469375117468,144876.668,153.6337942735949,6.508984593709734,164806,"0.1,0.1,0.1","25303.0,25573.8,26311.2","22034.4,18805.6,380843.8",N/A
vanilla,46,3,2,1,4,granite-4.1-8b-q4_k_m,vanilla,long,3916,145153,966,34,9,stop,False,3723.45,109.51323529411764,9.131316386684393,145153.942,150.26287991718428,6.655003554777727,149069,"0.1,0.1,0.1","25047.9,22570.4,24053.6","19205.4,17218.2,389976.6",N/A
vanilla,46,3,3,1,4,granite-4.1-8b-q4_k_m,vanilla,long,3899,126221,848,34,9,stop,False,3719.592,109.39976470588236,9.140787484218698,126222.345,148.8471049528302,6.7183033241855865,130120,"0.2,0.1,0.1","21960.2,19964.4,21337.4","16615.9,15213.8,342447.6",N/A
vanilla,46,1,1,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,3887,110159,747,35,9,stop,False,3839.437,109.6982,9.115919860125327,110160.494,147.47054082998662,6.781015342941362,114047,"0.1,0.1,0.1","19440.6,17682.6,18916.1","14584.5,13480.1,301732.1",N/A
vanilla,46,1,2,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,2612,105682,719,22,11,stop,False,2462.485,111.93113636363637,8.93406457298217,105683.876,146.98731015299026,6.803308387364597,108295,"0.1,0.1,0.1","17805.4,16191.5,16993.0","13784.3,12308.7,289924.5",N/A
vanilla,46,1,3,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,2714,141835,948,23,9,stop,False,2570.629,111.76647826086956,8.947226534828635,141836.689,149.61676054852322,6.6837431604174,144550,"0.1,0.1,0.1","24649.9,22157.2,22819.5","18922.7,16434.5,382760.9",N/A
vanilla,46,2,1,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,4000,90810,621,35,9,stop,False,3822.33,109.20942857142857,9.156718546017744,90811.504,146.23430595813204,6.8383406578091686,94810,"0.1,0.1,0.1","15919.7,14527.1,15707.1","11978.2,11385.7,250724.8",N/A
vanilla,46,2,2,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,2598,98585,672,22,11,stop,False,2465.44,112.06545454545454,8.923356479979233,98586.29,146.70578869047617,6.816363614048161,101183,"0.1,0.1,0.1","16954.9,15538.6,16004.6","12833.2,11543.6,271308.6",N/A
vanilla,46,2,3,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,2717,119755,807,23,9,stop,False,2573.058,111.87208695652174,8.938780237367366,119756.768,148.39748203221808,6.738658812168345,122472,"0.1,0.1,0.1","21008.1,19063.2,19637.1","15718.9,14058.4,325823.4",N/A
vanilla,46,3,1,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,3982,90781,619,35,9,stop,False,3824.388,109.26822857142857,9.151791083959056,90782.363,146.6597140549273,6.8185050437605375,94763,"0.1,0.1,0.1","15891.2,14550.7,15760.4","11825.7,11355.3,249896.5",N/A
vanilla,46,3,2,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,2600,107028,725,22,11,stop,False,2465.376,112.06254545454546,8.923588126111392,107029.41,147.6267724137931,6.773839078436478,109628,"0.1,0.1,0.1","18601.9,16814.0,17403.2","14124.0,12496.6,292710.0",N/A
vanilla,46,3,3,1,4,granite-4.1-8b-q4_k_m,vanilla,medium,2712,131022,879,23,9,stop,False,2568.27,111.66391304347826,8.955444715703566,131023.213,149.0594004550626,6.708734886542585,133735,"0.1,0.1,0.1","22722.9,20567.8,21188.7","17325.6,15258.7,354939.0",N/A
vanilla,46,1,1,1,4,granite-4.1-8b-q4_k_m,vanilla,short,2615,1837,14,23,9,stop,False,2570.255,111.75021739130435,8.948528453402483,1838.687,131.33478571428572,7.6141289953102405,4453,"9.5,0.1,0.1","655.6,630.3,595.6","251.5,237.5,5657.0",N/A
vanilla,46,1,2,1,4,granite-4.1-8b-q4_k_m,vanilla,short,2288,19463,140,20,12,stop,False,2243.134,112.1567,8.916096853776903,19464.133,139.02952142857143,7.192716983592334,21751,"9.5,0.1,0.1","3492.9,3346.4,3432.2","2561.3,2390.3,56587.9",N/A
vanilla,46,1,3,1,4,granite-4.1-8b-q4_k_m,vanilla,short,2317,3214,24,20,12,stop,False,2249.745,112.48724999999999,8.889896410482077,3215.483,133.97845833333335,7.463886451895407,5531,"9.5,0.1,0.1","509.1,839.5,819.4","398.6,400.3,9698.0",N/A
vanilla,46,2,1,1,4,granite-4.1-8b-q4_k_m,vanilla,short,197,1792,14,1,31,stop,False,138.296,138.296,7.230867125585701,1793.77,128.12642857142856,7.804791026720259,1990,"0.0,0.0,0.0","1.4,1.4,1.5","0.0,0.0,0.0",N/A
vanilla,46,2,2,1,4,granite-4.1-8b-q4_k_m,vanilla,short,2300,28815,205,20,12,stop,False,2251.061,112.55305000000001,8.884699259593587,28816.135,140.56651219512193,7.114069947270861,31115,"9.5,0.1,0.1","4694.0,4329.1,4700.3","3748.9,3531.1,82388.4",N/A
vanilla,46,2,3,1,4,granite-4.1-8b-q4_k_m,vanilla,short,217,3073,23,1,31,stop,False,140.909,140.909,7.0967787721153375,3074.364,133.668,7.481222132447557,3291,"9.5,0.1,0.1","143.6,149.3,168.8","111.4,116.8,3228.7",N/A
vanilla,46,3,1,1,4,granite-4.1-8b-q4_k_m,vanilla,short,191,964,8,1,31,stop,False,137.894,137.894,7.251947147809187,965.567,120.695875,8.285287297515346,1155,"0.0,0.0,0.0","1.1,1.1,1.2","0.0,0.0,0.0",N/A
vanilla,46,3,2,1,4,granite-4.1-8b-q4_k_m,vanilla,short,2287,16209,117,20,12,stop,False,2241.723,112.08615,8.921708881962669,16210.167,138.5484358974359,7.217692451903797,18496,"9.5,0.1,0.1","2579.7,2429.8,2534.7","2054.5,2004.2,46828.4",N/A
vanilla,46,3,3,1,4,granite-4.1-8b-q4_k_m,vanilla,short,211,3166,24,1,31,stop,False,138.256,138.256,7.232959148246731,3167.795,131.99145833333333,7.576247831693655,3377,"9.5,0.1,0.1","164.7,132.1,157.2","126.0,120.3,2825.4",N/A
turboquant,46,1,1,1,4,granite-4.1-8b-q4_k_m,turboquant,long,19169,206235,841,160,9,stop,False,19129.619,119.56011874999999,8.363993030911907,206236.735,245.22798454221163,4.077838024346148,225404,"0.1,0.1,0.1","23867.8,24234.6,24878.6","20945.1,17534.3,340089.5",N/A
turboquant,46,1,2,1,4,granite-4.1-8b-q4_k_m,turboquant,long,3926,203754,895,34,9,stop,False,3848.715,113.1975,8.834117361249145,203755.893,227.66021564245813,4.392510993534798,207681,"0.1,0.1,0.1","24713.4,22114.0,23602.2","19019.8,16366.8,361747.2",N/A
turboquant,46,1,3,1,4,granite-4.1-8b-q4_k_m,turboquant,long,3932,183904,829,34,9,stop,False,3849.907,113.23255882352942,8.831382160659983,183905.494,221.84016164053077,4.507750051230117,187836,"0.1,0.1,0.1","22975.3,20633.2,22047.0","17456.1,15189.6,335093.7",N/A
turboquant,46,2,1,1,4,granite-4.1-8b-q4_k_m,turboquant,long,19228,197273,815,160,9,stop,False,19152.208,119.70129999999999,8.354128150655006,197273.983,242.05396687116564,4.131310107932479,216501,"0.1,0.1,0.1","23072.7,23535.4,24139.8","20406.0,17045.7,329421.4",N/A
turboquant,46,2,2,1,4,granite-4.1-8b-q4_k_m,turboquant,long,3916,243997,1024,34,9,length,True,3841.157,112.97520588235295,8.851499691369032,243998.394,238.279681640625,4.196748934339297,247913,"0.1,0.1,0.1","28646.1,25597.2,27125.4","22025.8,18656.8,413940.9",N/A
turboquant,46,2,3,1,4,granite-4.1-8b-q4_k_m,turboquant,long,3924,190878,853,34,9,stop,False,3840.848,112.96611764705882,8.852211803226787,190879.218,223.77399531066823,4.468794502290972,194802,"0.1,0.1,0.1","23500.7,21052.4,22479.5","18105.5,15605.8,344803.7",N/A
turboquant,46,3,1,1,4,granite-4.1-8b-q4_k_m,turboquant,long,19225,161443,697,160,9,stop,False,19150.295,119.68934374999999,8.354962678120625,161444.664,231.62792539454804,4.31726873301926,180669,"0.1,0.2,0.2","19617.0,20572.0,21019.3","17639.9,14921.1,281704.6",N/A
turboquant,46,3,2,1,4,granite-4.1-8b-q4_k_m,turboquant,long,3904,215792,936,34,9,stop,False,3834.768,112.78729411764706,8.86624692810621,215793.17,230.54825854700857,4.337486677636739,219696,"0.2,0.2,0.2","25768.6,23008.3,23792.5","19920.8,16496.5,378372.6",N/A
turboquant,46,3,3,1,4,granite-4.1-8b-q4_k_m,turboquant,long,3913,200013,885,34,9,stop,False,3838.462,112.89594117647059,8.857714365805888,200014.689,226.00529830508475,4.42467502974244,203927,"0.2,0.2,0.2","24493.7,21956.0,23400.7","18789.2,15635.2,357672.0",N/A
turboquant,46,1,1,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,4005,161332,749,35,9,stop,False,3965.374,113.29639999999999,8.826405781648843,161332.993,215.39785447263014,4.642571776995422,165337,"0.1,0.1,0.1","20811.4,18751.9,20105.1","15634.3,13828.0,302685.7",N/A
turboquant,46,1,2,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,2600,216331,941,22,11,stop,False,2529.817,114.99168181818182,8.696281193461818,216332.489,229.89637513283742,4.349785852091777,218931,"0.1,0.1,0.1","25843.9,23137.0,23831.3","20026.7,16587.3,380293.0",N/A
turboquant,46,1,3,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,2718,201999,894,23,9,stop,False,2642.569,114.89430434782608,8.703651635964851,202000.507,225.95135011185684,4.425731466109637,204718,"0.1,0.1,0.1","24734.4,22193.0,22903.1","18952.7,15671.4,361399.6",N/A
turboquant,46,2,1,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,4026,157077,734,35,9,stop,False,3955.504,113.0144,8.848429934592406,157078.46,214.00335149863758,4.672824014190106,161104,"0.1,0.1,0.1","20204.1,18232.1,19531.8","15365.6,13468.4,296673.4",N/A
turboquant,46,2,2,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,2604,185790,841,22,11,stop,False,2540.271,115.46686363636364,8.660493309572088,185791.187,220.91698810939357,4.526587151843752,188395,"0.1,0.1,0.1","22854.4,20569.9,21189.3","17668.8,14763.0,339815.2",N/A
turboquant,46,2,3,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,2704,228039,979,23,9,stop,False,2635.533,114.58839130434782,8.726887502452065,228039.909,232.93146986721146,4.293108185725508,230743,"0.1,0.1,0.1","27122.5,24231.2,24930.1","20890.3,17235.7,395752.1",N/A
turboquant,46,3,1,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,4034,196543,870,35,9,stop,False,3957.77,113.07914285714286,8.843363813460611,196544.669,225.91341264367816,4.426474675840737,200578,"0.1,0.2,0.1","24206.3,21695.5,23100.3","18433.9,16000.8,351709.0",N/A
turboquant,46,3,2,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,2611,172751,794,22,11,stop,False,2538.966,115.40754545454546,8.664944705836945,172752.641,217.57259571788413,4.596167071043504,175363,"0.2,0.2,0.1","21861.0,19372.2,20307.1","16645.0,13958.2,320979.1",N/A
turboquant,46,3,3,1,4,granite-4.1-8b-q4_k_m,turboquant,medium,2705,196994,880,23,9,stop,False,2636.776,114.64243478260869,8.722773568934183,196995.344,223.85834545454546,4.467110654148252,199699,"0.2,0.2,0.2","24070.1,21499.9,22539.0","18666.9,15525.9,355768.9",N/A
turboquant,46,1,1,1,4,granite-4.1-8b-q4_k_m,turboquant,short,2671,1963,14,23,9,stop,False,2635.771,114.5987391304348,8.726099498021641,1964.337,140.3097857142857,7.127086645519582,4634,"0.1,0.1,0.1","678.8,651.1,617.0","267.8,238.7,5662.0",N/A
turboquant,46,1,2,1,4,granite-4.1-8b-q4_k_m,turboquant,short,2350,24285,152,20,12,stop,False,2312.997,115.64984999999999,8.646790289827441,24286.625,159.78042763157896,6.2585888323305525,26636,"0.1,0.1,0.1","3692.8,3598.4,3829.1","2966.6,2658.4,61007.3",N/A
turboquant,46,1,3,1,4,granite-4.1-8b-q4_k_m,turboquant,short,2355,3333,23,20,12,stop,False,2311.809,115.59045,8.651233730814265,3334.137,144.96247826086957,6.898336810994868,5689,"0.1,0.1,0.1","799.0,753.9,829.7","436.7,388.9,9297.9",N/A
