run_group,t,trial,prompt_id,concurrency,n,model,engine,prompt_length,ttft_ms,client_decode_ms,tokens_predicted,tokens_evaluated,tokens_cached,stop_type,truncated,prompt_ms,prompt_per_token_ms,prompt_per_second,predicted_ms,predicted_per_token_ms,predicted_per_second,wall_ms,nodes_cpu_pct,nodes_net_rx_kb,nodes_net_tx_kb,peak_memory_mb
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,11349,32869,427,146,30,stop,False,11317.125,77.51455479452055,12.900802986624255,32870.613,76.98035831381732,12.99032664830437,44219,0.4,15.8,0.1,6268.0
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1199,80395,1024,23,30,length,True,1155.231,50.2274347826087,19.90943802581475,80395.734,78.511458984375,12.736994229071906,81594,0.4,1.9,0.8,6268.0
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1211,53311,696,23,30,stop,False,1158.326,50.362,19.856240816488622,53312.187,76.5979698275862,13.055176295806437,54523,0.4,1.5,0.6,6268.0
vanilla,46,1,1,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,22704,63504,462,146,30,stop,False,11292.191,77.34377397260275,12.929288921875301,63505.614,137.45803896103897,7.274947377093306,86209,0.3,13.9,1.2,6478.5
vanilla,46,1,1,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,11412,86331,611,146,30,stop,False,11378.317,77.93367808219178,12.831423135776584,86332.354,141.29681505728314,7.077300359492108,97744,0.4,13.9,1.2,6478.5
vanilla,46,1,2,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,7872,120135,847,23,30,stop,False,7805.385,339.3645652173913,2.9466836036915542,120136.607,141.83778866587957,7.050307322230267,128007,0.4,7.0,0.4,6478.5
vanilla,46,1,2,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,7871,122705,879,23,30,stop,False,7805.463,339.36795652173913,2.946654157479191,122706.402,139.59772696245733,7.163440420981458,130577,0.4,8.1,0.4,6478.5
vanilla,46,1,3,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,8165,96691,705,23,30,stop,False,8091.079,351.78604347826086,2.8426369338378725,96692.421,137.15237021276596,7.291160907016693,104857,0.4,73.3,1.2,6478.5
vanilla,46,1,3,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,8166,97947,721,23,30,stop,False,8091.088,351.7864347826087,2.842633771873449,97949.511,135.8523037447989,7.360935165873365,106114,0.4,73.3,1.2,6478.5
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,28323,95930,383,146,30,stop,False,17200.139,117.80917123287671,8.488303495686868,95931.511,250.47391906005222,3.9924316421952324,124254,0.3,6.4,1.3,6889.8
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,28324,107562,434,146,30,stop,False,17200.643,117.81262328767123,8.488054777952195,107563.284,247.84166820276496,4.034834042441471,135886,0.3,6.4,1.3,6889.8
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,28325,108900,443,146,30,stop,False,17199.642,117.80576712328767,8.488548773282606,108902.318,245.82916027088035,4.067865662877809,137225,0.3,6.4,1.3,6889.8
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,11124,130598,501,146,30,stop,False,11082.861,75.91000684931507,13.173493739567787,130598.77,260.6761876247505,3.836177017593657,141722,0.3,6.5,1.4,6889.8
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9662,231889,883,23,30,stop,False,9568.11,416.0047826086957,2.4038185179727236,231891.268,262.6175175537939,3.8078191025286903,241552,0.4,81.4,1.6,6889.8
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9662,234822,895,23,30,stop,False,9567.565,415.9810869565218,2.4039554473891735,234823.141,262.3722245810056,3.8113790497334334,244484,0.4,81.6,1.7,6889.8
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9662,236827,907,23,30,stop,False,9567.777,415.9903043478261,2.4039021812485806,236828.62,261.11203969128997,3.8297736143545493,246489,0.4,81.6,1.7,6889.8
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9662,236906,908,23,30,stop,False,9568.462,416.0200869565217,2.4037300874477006,236907.916,260.9118017621145,3.8327127912433285,246569,0.4,81.6,1.7,6889.8
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9945,161861,642,23,30,stop,False,9816.031,426.7839565217392,2.3431058846493045,161862.569,252.12238161993767,3.9663277554923773,171807,0.5,61.0,1.4,6889.8
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9948,180580,722,23,30,stop,False,9816.104,426.78713043478257,2.343088459535474,180581.743,250.11321745152352,3.9981893407685183,190529,0.5,74.4,1.4,6889.8
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9945,186903,760,23,30,stop,False,9816.007,426.78291304347823,2.343111613510463,186904.679,245.9272092105263,4.06624384186765,196849,0.5,79.5,1.4,6889.8
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,9946,197713,891,23,30,stop,False,9816.318,426.7964347826087,2.343037379188409,197715.114,221.90248484848485,4.506484011131288,207660,0.5,86.4,1.4,6889.8
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,36255,226150,383,176,0,stop,False,24952.041,141.77296022727273,7.053531212136113,226152.047,590.475318537859,1.6935508879121488,262406,0.4,53.3,1.4,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,11328,260178,403,146,30,stop,False,11282.66,77.27849315068494,12.94021090771148,260179.329,645.6062754342431,1.5489316601320007,271506,0.4,60.3,1.4,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,65999,238285,477,146,30,stop,False,29719.193,203.55611643835616,4.912650219001573,238285.64,499.55060796645705,2.001799185213175,304285,0.4,84.5,1.4,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,65985,238682,478,176,0,stop,False,54669.896,310.62440909090907,3.2193220195626493,238683.403,499.3376631799163,2.0026528614559767,304667,0.4,85.0,1.4,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,77609,229566,485,175,1,stop,False,41360.258,236.34433142857145,4.231114805908609,229566.876,473.33376494845356,2.1126741298688057,307175,0.4,86.4,1.4,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,66000,244122,498,146,30,stop,False,29718.552,203.55172602739725,4.912756180045381,244123.141,490.2071104417671,2.0399540902187554,310122,0.4,87.0,1.4,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,66001,246526,513,146,30,stop,False,29719.887,203.5608698630137,4.912535501901472,246526.717,480.5589025341131,2.080910362344216,312527,0.4,88.2,1.5,7706.2
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,36264,277652,532,176,0,stop,False,24951.491,141.76983522727275,7.0536866915087355,277653.078,521.9042819548872,1.91606015619247,313916,0.4,88.4,1.5,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10364,394336,788,23,30,stop,False,10241.303,445.27404347826086,2.2458079797072696,394338.432,500.4294822335025,1.9982835454394667,404700,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10355,419640,836,23,30,stop,False,10241.512,445.28313043478266,2.2457621491826596,419643.096,501.9654258373206,1.9921690788402722,429995,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10387,434634,869,23,30,stop,False,10239.919,445.2138695652174,2.246111517093055,434636.042,500.1565500575374,1.9993739957718462,445022,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10373,441137,886,23,30,stop,False,10241.032,445.2622608695652,2.2458674086752195,441139.936,497.90060496613995,2.008432988483727,451511,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10386,447536,906,23,30,stop,False,10240.241,445.2278695652174,2.2460408890767316,447537.369,493.9706059602649,2.0244119547478503,457922,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10388,451973,924,23,30,stop,False,10240.498,445.23904347826084,2.24598452145589,451974.552,489.14994805194806,2.044362887050331,462361,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10385,459837,971,23,30,length,True,10239.756,445.2067826086956,2.2461472714779536,459838.541,473.57213285272917,2.111610735995267,470223,0.5,105.3,2.1,7706.2
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10375,459835,971,23,30,length,True,10240.787,445.2516086956522,2.2459211386781113,459836.349,473.5698753861998,2.1116208018605334,470211,0.5,105.3,2.1,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10855,358915,725,23,30,stop,False,10633.502,462.3261739130435,2.1629750951285853,358917.497,495.0586165517241,2.0199628217066277,369771,0.7,158.7,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10858,361325,730,23,30,stop,False,10633.247,462.3150869565217,2.1630269662690993,361327.518,494.96920273972603,2.02032771830016,372184,0.7,159.9,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10867,372754,756,23,30,stop,False,10633.237,462.31465217391303,2.1630290004821675,372756.226,493.063791005291,2.028135138378614,383621,0.7,168.9,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10864,379964,775,23,30,stop,False,10633.103,462.30882608695646,2.163056259306432,379965.482,490.2780412903226,2.0396589603894597,390829,0.7,173.3,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10867,383175,785,23,30,stop,False,10633.281,462.3165652173913,2.1630200499732863,383177.709,488.1244700636942,2.048657793921932,394043,0.7,176.0,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10854,412735,902,23,30,stop,False,10633.174,462.3119130434783,2.1630418161124796,412737.006,457.57982926829266,2.185411016912789,423590,0.7,199.1,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10867,418050,934,23,30,stop,False,10633.233,462.3144782608696,2.163029814168466,418052.091,447.5932451820129,2.2341713391884457,428917,0.7,202.7,2.2,7706.2
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,10859,421052,971,23,30,length,True,10633.212,462.3135652173913,2.163034086031577,421053.032,433.62825128733266,2.3061228068772106,431912,0.7,204.4,2.2,7706.2
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1239,38489,506,24,30,stop,False,1206.486,50.270250000000004,19.892481139441315,38489.748,76.0666956521739,13.146357830142197,39728,0.5,17.9,0.0,6196.8
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,608,46028,602,11,32,stop,False,564.319,51.30172727272727,19.492521074073352,46028.926,76.4600099667774,13.078732273701107,46636,0.5,2.9,1.0,6196.8
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,659,45861,600,12,30,stop,False,613.338,51.1115,19.565068526652514,45862.25,76.43708333333333,13.08265512485759,46520,0.5,0.0,0.0,6196.8
vanilla,46,1,1,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1243,74097,543,24,30,stop,False,1209.244,50.38516666666666,19.847111087588612,74097.92,136.46025782688767,7.328140924873464,75340,0.1,13.3,0.2,6401.2
vanilla,46,1,1,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,2524,72973,544,24,30,stop,False,1281.546,53.39775,18.72738083533482,72974.2,134.14374999999998,7.454689465591949,75497,0.1,13.3,0.2,6401.2
vanilla,46,1,2,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1170,98036,712,11,32,stop,False,1112.616,101.14690909090909,9.88660957599028,98037.703,137.69340308988762,7.26251205620352,99207,0.2,6.1,1.2,6401.2
vanilla,46,1,2,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1170,110314,860,11,32,stop,False,1112.425,101.12954545454545,9.888307076881588,110315.248,128.2735441860465,7.795839791793787,111484,0.2,6.1,1.2,6401.2
vanilla,46,1,3,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1276,68423,512,12,30,stop,False,1209.38,100.78166666666668,9.922439597148951,68424.168,133.640953125,7.482736216829117,69699,0.2,30.0,0.0,6401.2
vanilla,46,1,3,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1276,75381,601,12,30,stop,False,1209.385,100.78208333333333,9.922398574482072,75382.445,125.42836106489186,7.972678519514722,76658,0.2,35.0,0.2,6401.2
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,10474,127145,513,24,30,stop,False,9227.308,384.4711666666667,2.60097527903046,127146.857,247.84962378167643,4.034704530682973,137619,0.4,5.2,0.8,6822.0
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,10476,145487,593,24,30,stop,False,9227.917,384.49654166666664,2.6008036266472705,145488.836,245.34373693086005,4.075914113437542,155963,0.4,5.2,0.8,6822.0
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1248,157531,613,24,30,stop,False,1209.715,50.40479166666666,19.839383656481075,157532.176,256.9856052202284,3.8912685367845103,158780,0.4,5.2,0.8,6822.0
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,10474,181767,1019,24,30,stop,False,9226.704,384.44599999999997,2.601145544497797,181768.59,178.3793817468106,5.606029072459659,192242,0.4,6.7,1.4,6822.0
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8278,164493,654,11,32,stop,False,8173.019,743.0017272727273,1.3458918913561806,164494.607,251.52080581039755,3.9758142344447807,172771,0.4,79.5,0.7,6822.0
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8277,181083,725,11,32,stop,False,8172.787,742.9806363636363,1.3459300970403363,181084.633,249.7719075862069,4.0036528113349075,189361,0.4,79.5,0.7,6822.0
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8278,190096,784,11,32,stop,False,8173.3,743.0272727272727,1.3458456192725092,190098.706,242.4728392857143,4.124173259759064,198374,0.4,79.5,0.7,6822.0
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8280,191559,802,11,32,stop,False,8173.011,743.0010000000001,1.3458932087574578,191561.143,238.85429301745637,4.186652822383713,199839,0.4,79.5,0.7,6822.0
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8309,145089,582,12,30,stop,False,8198.656,683.2213333333334,1.4636545306938111,145090.179,249.29584020618557,4.01129838016121,153398,0.5,48.2,0.8,6822.0
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8309,151244,611,12,30,stop,False,8199.169,683.2640833333334,1.4635629537578747,151246.036,247.53852045826514,4.039775296986957,159553,0.5,52.8,0.8,6822.0
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8309,164842,702,12,30,stop,False,8199.074,683.2561666666667,1.4635799115851373,164843.934,234.82041880341882,4.258573445596124,173152,0.5,64.7,1.4,6822.0
vanilla,46,1,3,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,8309,166896,728,12,30,stop,False,8198.818,683.2348333333333,1.4636256104233563,166897.845,229.2552815934066,4.3619496704705805,175206,0.5,66.3,1.4,6822.0
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22260,247160,516,24,30,stop,False,20981.777,874.2407083333333,1.1438497320794134,247162.192,478.996496124031,2.0876979437049172,269421,0.4,58.0,1.3,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22259,271548,567,24,30,stop,False,20980.217,874.1757083333333,1.1439347838966585,271550.268,478.9246349206349,2.0880111965126105,293808,0.4,76.7,1.3,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22259,275870,577,24,30,stop,False,20980.993,874.2080416666666,1.1438924744886956,275872.741,478.1156689774696,2.091544086264036,298130,0.4,79.8,1.3,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22236,277275,581,54,0,stop,False,20978.261,388.48631481481476,2.57409324824398,277277.273,477.24143373493973,2.095375483586785,299512,0.4,80.6,1.3,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22227,280998,593,54,0,stop,False,20977.613,388.4743148148148,2.5741727621727026,280999.092,473.8601888701518,2.110327103832777,303225,0.4,83.2,1.3,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22243,284476,608,54,0,stop,False,20978.895,388.49805555555554,2.5740154569628193,284477.696,467.89094736842105,2.1372501554568273,306719,0.4,85.2,1.3,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,22224,293676,665,53,1,stop,False,20982.538,395.89694339622645,2.5259098780138034,293678.718,441.62213233082707,2.2643792663246374,315901,0.4,90.6,1.5,7603.6
vanilla,46,1,1,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1278,338636,959,24,30,stop,False,1239.498,51.64575,19.362677471040694,338637.731,353.115465067779,2.8319348737899497,339915,0.4,92.9,1.5,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9822,318694,654,11,32,stop,False,9702.761,882.0691818181818,1.1336979237147033,318697.288,487.30472171253825,2.0521040643433404,328516,0.5,102.8,1.4,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9854,330498,679,11,32,stop,False,9701.331,881.9391818181819,1.1338650335711666,330499.213,486.7440544918998,2.054467827129138,340352,0.5,104.4,2.0,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9853,330925,680,11,32,stop,False,9701.614,881.964909090909,1.1338319582700365,330926.946,486.6572735294118,2.054834180834582,340779,0.5,104.4,2.0,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9852,334150,689,11,32,stop,False,9701.117,881.9197272727273,1.1338900458576058,334151.346,484.9801828737301,2.0619399210799525,344003,0.5,104.4,2.0,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9838,364141,795,11,32,stop,False,9702.162,882.0147272727273,1.1337679168828556,364143.704,458.0423949685535,2.1832040243101387,373979,0.5,104.4,2.0,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9854,376872,848,11,32,stop,False,9701.894,881.9903636363637,1.1337992354894828,376874.655,444.42765919811325,2.250084978518919,386727,0.5,104.4,2.0,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9833,398773,979,11,32,stop,False,9702.477,882.0433636363637,1.1337311080459145,398776.079,407.33000919305414,2.4550118514004446,408607,0.5,104.4,2.0,7603.6
vanilla,46,1,2,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9843,398941,981,11,32,length,True,9701.901,881.991,1.1337984174441689,398943.266,406.669995922528,2.458996262390853,408784,0.5,104.4,2.0,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9900,270354,562,12,30,stop,False,9690.874,807.5728333333333,1.2382784050231177,270357.162,481.062565836299,2.0787316890092224,280254,0.6,106.0,1.5,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9898,284037,592,12,30,stop,False,9690.649,807.5540833333333,1.2383071556920493,284039.734,479.79684797297296,2.0842154428999713,293936,0.6,106.3,1.6,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9904,293850,615,12,30,stop,False,9690.09,807.5075,1.2383785909109202,293851.858,477.8078991869919,2.092891309879007,303755,0.6,106.3,1.6,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9905,300369,633,12,30,stop,False,9690.896,807.5746666666668,1.2382755939182506,300371.11,474.51992101105844,2.1073930845080273,310274,0.6,106.3,1.6,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9907,314456,680,12,30,stop,False,9690.702,807.5585,1.2383003831920536,314458.419,462.43885147058825,2.1624480659873826,324364,0.6,106.3,1.6,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9897,316304,688,12,30,stop,False,9690.213,807.51775,1.23836287189972,316305.238,459.7459854651163,2.175114153500044,326201,0.6,106.3,1.6,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9912,318868,704,12,30,stop,False,9690.71,807.5591666666666,1.2382993609343382,318873.488,452.9452954545455,2.207772130620028,328781,0.6,106.3,1.6,7603.6
vanilla,46,1,3,8,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,9904,320315,722,12,30,stop,False,9690.431,807.5359166666667,1.2383350131691768,320316.6,443.6518005540166,2.2540199290327134,330220,0.6,106.3,1.6,7603.6
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,647,499,8,12,30,stop,False,614.451,51.20425,19.52962888822705,500.703,62.587875,15.977535584967537,1147,0.5,0.9,0.0,6056.8
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,500,2421,34,9,33,stop,False,467.442,51.938,19.253725595902804,2422.75,71.25735294117646,14.033639459292127,2922,0.5,1.9,0.0,6056.8
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,504,865,13,9,33,stop,False,468.083,52.00922222222223,19.227359250389355,866.045,66.61884615384615,15.01076733887962,1369,0.5,1.0,0.0,6056.8
vanilla,46,1,1,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,647,1433,8,12,30,stop,False,614.001,51.16675,19.543942110843467,1434.771,179.346375,5.575802689070242,2081,0.4,1.6,0.0,6061.8
vanilla,46,1,1,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,1335,818,8,12,30,stop,False,688.537,57.378083333333336,17.42825730498143,819.614,102.45175,9.76069222829283,2154,0.4,1.6,0.0,6061.8
vanilla,46,1,2,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,499,4408,33,9,33,stop,False,465.158,51.684222222222225,19.348264460677875,4409.431,133.6191212121212,7.483958814640711,4907,0.4,3.8,0.1,6061.8
vanilla,46,1,2,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,1036,4028,34,9,33,stop,False,537.545,59.72722222222222,16.742784325033256,4029.073,118.50214705882352,8.438665668256695,5064,0.4,4.1,0.1,6061.8
vanilla,46,1,3,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,948,1394,12,9,33,stop,False,911.18,101.24222222222221,9.8773019600957,1394.895,116.24125,8.602798060069038,2342,0.4,0.8,0.0,6061.8
vanilla,46,1,3,2,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,949,2958,34,9,33,stop,False,911.753,101.30588888888889,9.871094474051635,2959.813,87.05332352941177,11.487212198878781,3907,0.4,2.1,0.0,6061.8
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,653,8953,8,12,30,stop,False,614.868,51.239000000000004,19.51638400437167,8954.456,1119.307,0.8934099402576773,9607,0.4,5.3,0.0,6076.1
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,8198,1591,8,12,30,stop,False,7544.895,628.74125,1.5904793903692496,1592.609,199.076125,5.023204063269767,9789,0.4,5.3,0.0,6076.1
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,8198,1592,8,12,30,stop,False,7545.505,628.7920833333334,1.5903508115096339,1592.56,199.07,5.023358617571708,9790,0.4,5.3,0.0,6076.1
vanilla,46,1,1,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,8199,1591,8,12,30,stop,False,7546.12,628.8433333333334,1.5902211997688878,1592.455,199.056875,5.02368983738944,9790,0.4,5.3,0.0,6076.1
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,1976,5390,24,9,33,stop,False,1470.934,163.4371111111111,6.118561403842729,5392.08,224.67,4.450972537499444,7367,0.4,1.5,0.1,6076.1
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,506,8680,34,9,33,stop,False,468.285,52.031666666666666,19.21906531279029,8681.682,255.34358823529413,3.916291796912165,9187,0.4,1.6,0.2,6076.1
vanilla,46,1,2,4,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,1976,7357,34,9,33,stop,False,1471.551,163.50566666666666,6.115995979751977,7359.038,216.44229411764704,4.620169103624686,9333,0.4,1.6,0.2,6076.1
